chargeback_id,txn_date,wholesaler,customer_id,contract_type,ndc,ndc_description,rate_class,pricing_unit,quantity,wac_per_unit,claimed_contract_price,chargeback_amount,error_type,is_invalid
CB2000236,2025-03-26,CardinalHealth,CUST1006,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4236,1.00093,0.84048,679.67,VALID,0
CB2011746,2024-08-04,Cencora,CUST1059,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,ML,3933,1.60408,1.16151,1740.63,UNIT_MISMATCH,1
CB2009734,2024-11-07,CardinalHealth,CUST1053,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1769,0.30716,0.2194,155.25,VALID,0
CB2009710,2025-01-08,CardinalHealth,CUST1000,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,1072,0.08208,0.06383,19.56,VALID,0
CB2003523,2025-04-23,Cencora,CUST1058,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,3247,0.72723,0.62011,347.82,VALID,0
CB2008314,2024-11-25,Cencora,CUST1059,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1901,1740.91629,1134.72924,1152361.58,VALID,0
CB2008870,2024-07-18,McKesson,CUST1024,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,1185,0.72957,0.55061,212.07,VALID,0
CB2011373,2024-08-05,Cencora,CUST1032,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,541,6.69193,3.48117,1737.02,PRICE_MISMATCH,1
CB2006751,2025-02-09,McKesson,CUST1006,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1629,12.61133,8.6766,6409.68,VALID,0
CB2001444,2025-03-24,McKesson,CUST1051,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,663,0.30716,0.16983,91.05,VALID,0
CB2010757,2024-07-24,CardinalHealth,CUST1005,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,4787,0.22114,0.12444,462.9,VALID,0
CB2004390,2025-01-09,Cencora,CUST1050,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,732,0.72723,0.39881,240.4,VALID,0
CB2005745,2024-11-30,Cencora,CUST1013,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,3098,0.33373,0.24192,284.43,VALID,0
CB2007855,2024-10-09,McKesson,CUST1033,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,2483,0.72957,0.59205,341.46,VALID,0
CB2007143,2024-08-29,McKesson,CUST1007,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,3471,0.72723,0.55364,602.53,VALID,0
CB2006118,2024-06-13,CardinalHealth,CUST1026,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,912,0.33373,0.23448,90.52,VALID,0
CB2011023,2024-11-19,CardinalHealth,CUST1018,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4821,0.30716,0.23786,334.1,VALID,0
CB2006707,2024-09-16,McKesson,CUST1017,SPECIALTY,31722055760,ABACAVIR 300 MG TABLET,G,EA,1779,0.72957,0.50165,405.47,VALID,0
CB2004914,2024-12-16,Cencora,CUST1001,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1213,43.29511,27.32787,19368.26,VALID,0
CB2004185,2025-01-31,CardinalHealth,CUST1037,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3201,0.08208,0.06194,64.47,VALID,0
CB2009890,2024-06-17,Cencora,CUST1046,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,3078,0.33373,0.16623,515.57,VALID,0
CB2011346,2024-08-30,Cencora,CUST1028,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,1720,0.33373,0.26268,122.21,VALID,0
CB2002265,2024-07-06,Cencora,CUST1045,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,2763,6.69193,4.42337,6268.03,VALID,0
CB2007164,2025-02-15,McKesson,CUST1029,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3158,0.08208,0.06493,54.16,VALID,0
CB2007452,2024-07-19,Cencora,CUST1038,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,317,0.22114,0.17574,14.39,VALID,0
CB2003041,2024-10-26,CardinalHealth,CUST1002,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3376,0.08208,0.04402,128.49,VALID,0
CB2008770,2024-10-12,McKesson,CUST1013,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,2528,6.69193,4.05598,6663.68,VALID,0
CB2007211,2024-07-20,Cencora,CUST1053,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1182,12.61133,8.01576,5431.96,VALID,0
CB2005532,2025-01-22,Cencora,CUST1055,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,688,1.60408,1.19039,284.62,VALID,0
CB2011368,2024-11-07,CardinalHealth,CUST1020,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4071,0.30716,0.18436,499.92,VALID,0
CB2008058,2025-04-23,Cencora,CUST1012,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4450,43.29511,19.19705,107236.37,VALID,0
CB2001137,2025-05-02,McKesson,CUST1031,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,3944,0.22114,0.17264,191.28,VALID,0
CB2002823,2030-01-01,CardinalHealth,CUST1022,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,227,0.08208,0.06394,4.12,EXPIRED_CONTRACT,1
CB2011465,2025-02-15,Cencora,CUST1024,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,1235,0.66792,0.50408,202.34,VALID,0
CB2009407,2024-08-26,Cencora,CUST1003,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2213,1740.91629,1156.14251,1294104.38,VALID,0
CB2004630,2024-08-06,CardinalHealth,CUST1046,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,2560,0.81871,0.4078,1051.93,VALID,0
CB2005667,2024-07-05,CardinalHealth,CUST1050,340B,51672206200,3-DAY VAGINAL CREAM,G,EA,3070,0.33373,0.18302,462.68,UNIT_MISMATCH,1
CB2011709,2024-10-16,Cencora,CUST1017,SPECIALTY,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1788,1.00093,0.68824,559.09,VALID,0
CB2011663,2024-08-12,Cencora,CUST1020,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,2131,0.66792,0.40089,569.04,VALID,0
CB2011780,2025-03-05,McKesson,CUST1058,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1889,1.00093,0.85349,278.51,VALID,0
CB2002374,2024-09-23,CardinalHealth,CUST1044,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4363,0.30716,0.17278,586.29,PRICE_MISMATCH,1
CB2001417,2024-10-04,McKesson,CUST1041,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,1712,0.33373,0.27429,101.76,VALID,0
CB2010700,2025-02-23,Cencora,CUST1044,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,4897,0.08208,0.05632,126.15,VALID,0
CB2007944,2024-07-10,McKesson,CUST1010,IDN,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4832,0.81871,0.66954,720.79,VALID,0
CB2004018,2025-05-26,CardinalHealth,CUST1028,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,16376,1740.91629,1209.06636,8709574.45,QTY_OUTLIER,1
CB2011154,2025-03-01,CardinalHealth,CUST1021,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4422,0.30716,0.22917,344.87,VALID,0
CB2011758,2024-11-10,McKesson,CUST1027,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,4680,0.33373,0.2539,373.6,VALID,0
CB2011458,2025-05-03,Cencora,CUST1052,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,2721,0.72723,0.41663,845.14,VALID,0
CB2011621,2025-01-19,CardinalHealth,CUST1055,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,4852,6.69193,4.40864,11078.52,VALID,0
CB2008083,2025-02-16,CardinalHealth,CUST1016,IDN,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2256,43.29511,27.7132,35152.79,VALID,0
CB2010960,2024-07-04,Cencora,CUST1006,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,1687,0.33373,0.28023,90.25,VALID,0
CB2006730,2025-05-18,CardinalHealth,CUST1031,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,1365,0.72723,0.56775,217.69,VALID,0
CB2004367,2025-04-12,CardinalHealth,CUST1031,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,864,0.72957,0.56958,138.23,VALID,0
CB2001542,2025-04-24,McKesson,CUST1041,IDN,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4671,43.29511,33.09478,47645.74,VALID,0
CB2000216,2024-08-14,CardinalHealth,CUST1027,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,2183,0.72957,0.55506,380.96,VALID,0
CB2001602,2024-11-14,McKesson,CUST1033,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,252,0.81871,0.66438,38.89,VALID,0
CB2003622,2025-04-01,McKesson,CUST1015,340B,31722055760,ABACAVIR 300 MG TABLET,G,EA,2667,0.72957,0.38733,912.75,VALID,0
CB2011103,2024-10-25,Cencora,CUST1047,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3501,0.08208,0.04408,133.04,VALID,0
CB2006021,2024-06-03,McKesson,CUST1011,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2172,1.60408,1.19183,895.41,VALID,0
CB2009555,2024-06-02,Cencora,CUST1055,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,1595,0.72957,0.54141,300.12,VALID,0
CB2004749,2024-07-10,CardinalHealth,CUST1009,IDN,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1284,0.30716,0.23799,88.81,VALID,0
CB2003693,2030-01-01,Cencora,CUST1007,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,2440,0.81871,0.62328,476.85,EXPIRED_CONTRACT,1
CB2011314,2025-02-18,Cencora,CUST1000,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,1112,0.22114,0.17196,54.69,VALID,0
CB2001842,2024-12-03,Cencora,CUST1028,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,324,0.22114,0.17406,15.25,VALID,0
CB2006512,2024-08-15,Cencora,CUST1051,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,3677,43.29511,17.43927,95071.92,VALID,0
CB2011890,2024-09-19,CardinalHealth,CUST1021,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1029,12.61133,8.38653,4347.32,VALID,0
CB2004309,2024-11-22,Cencora,CUST1048,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1717,1.00093,0.55762,761.16,VALID,0
CB2008612,2025-01-31,CardinalHealth,CUST1021,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,841,0.08208,0.06124,17.53,VALID,0
CB2000064,2025-01-01,McKesson,CUST1017,SPECIALTY,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3027,0.81871,0.56294,774.22,VALID,0
CB2002066,2024-11-26,McKesson,CUST1047,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,288,12.61133,5.72554,1983.11,VALID,0
CB2008979,2025-04-26,McKesson,CUST1029,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,657,0.72723,0.57524,99.86,VALID,0
CB2000912,2024-08-22,CardinalHealth,CUST1023,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1608,0.30716,0.1612,234.7,VALID,0
CB2004926,2024-09-18,CardinalHealth,CUST1011,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1787,43.29511,26.05933,30800.34,VALID,0
CB2006623,2024-11-26,CardinalHealth,CUST1022,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,4234,1.60408,1.24958,1500.95,VALID,0
CB2005288,2025-05-06,McKesson,CUST1043,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2993,1.60408,0.92443,2034.19,VALID,0
CB2011312,2024-11-22,Cencora,CUST1003,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,2055,0.72957,0.57337,320.99,VALID,0
CB2000097,2025-03-17,Cencora,CUST1034,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,3826,0.66792,0.38492,1082.76,VALID,0
CB2005415,2024-10-31,Cencora,CUST1020,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,4422,1.60408,0.96277,2835.87,VALID,0
CB2003464,2025-04-25,Cencora,CUST1021,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,1387,0.66792,0.49834,235.21,VALID,0
CB2010396,2025-02-17,CardinalHealth,CUST1043,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,3421,6.69193,3.36403,11384.75,VALID,0
CB2000460,2025-04-09,Cencora,CUST1004,IDN,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3864,0.81871,0.64318,678.25,VALID,0
CB2007144,2025-02-11,Cencora,CUST1042,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,3826,43.29511,16.61233,102088.32,VALID,0
CB2003183,2025-04-30,CardinalHealth,CUST1003,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,1024,0.81871,0.64342,179.5,VALID,0
CB2008459,2025-01-09,CardinalHealth,CUST1048,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4959,0.81871,0.4561,1798.18,VALID,0
CB2008664,2025-01-31,Cencora,CUST1004,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2723,0.22114,0.17373,129.1,VALID,0
CB2002873,2024-07-26,Cencora,CUST1055,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3925,0.30716,0.22794,310.94,VALID,0
CB2002971,2025-04-24,CardinalHealth,CUST1057,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2291,1.60408,1.21445,892.64,VALID,0
CB2001521,2024-11-19,Cencora,CUST1001,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,3674,1740.91629,1098.86636,2358891.44,VALID,0
CB2011570,2024-07-18,McKesson,CUST1048,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1562,1740.91629,771.22592,1514656.36,VALID,0
CB2006913,2024-11-29,CardinalHealth,CUST1016,IDN,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,965,43.29511,27.7132,15036.54,VALID,0
CB2011722,2025-04-12,CardinalHealth,CUST1044,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,4896,0.22114,0.15172,339.88,VALID,0
CB2008227,2025-01-21,McKesson,CUST1002,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,4513,6.69193,3.08431,16281.19,VALID,0
CB2006378,2024-09-25,McKesson,CUST1037,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2854,0.22114,0.16687,154.89,VALID,0
CB2005399,2024-09-13,McKesson,CUST1033,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,71,43.29511,29.23719,998.11,VALID,0
CB2009906,2025-03-05,CardinalHealth,CUST1054,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3778,0.08208,0.05928,86.14,VALID,0
CB2008193,2024-06-10,CardinalHealth,CUST1019,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,222,0.33373,0.23962,20.89,VALID,0
CB2007626,2024-12-06,Cencora,CUST1011,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,2858,0.72723,0.54033,534.16,VALID,0
CB2001752,2024-09-16,CardinalHealth,CUST1021,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2040,43.29511,28.79125,29587.87,VALID,0
CB2002761,2024-07-03,Cencora,CUST1056,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2405,1.60408,1.21525,935.14,VALID,0
CB2000673,2024-07-24,Cencora,CUST1028,IDN,50268004911,ABACAVIR 300 MG TABLET,G,EA,3978,0.66792,0.52572,565.67,VALID,0
CB2010424,2024-07-27,CardinalHealth,CUST1029,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3194,1.60408,1.26883,1070.79,VALID,0
CB2007619,2024-12-04,CardinalHealth,CUST1059,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3252,0.81871,0.59283,734.56,VALID,0
CB2000140,2024-11-28,McKesson,CUST1025,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4580,0.30716,0.17312,613.9,VALID,0
CB2007563,2024-06-23,CardinalHealth,CUST1054,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,2335,0.72957,0.5269,473.23,VALID,0
CB2003263,2024-06-14,CardinalHealth,CUST1018,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,3935,43.29511,28.93845,56493.46,VALID,0
CB2004976,2024-06-13,McKesson,CUST1051,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,338,0.08208,0.04538,12.4,VALID,0
CB2007161,2025-04-04,CardinalHealth,CUST1003,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1516,12.61133,8.37518,6422.0,VALID,0
CB2011047,2025-01-31,Cencora,CUST1024,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,1602,0.72957,0.55061,286.69,VALID,0
CB2001787,2025-01-30,CardinalHealth,CUST1051,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2952,1740.91629,701.24108,3069121.22,VALID,0
CB2009812,2025-03-16,Cencora,CUST1024,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,3879,0.66792,0.50408,635.54,VALID,0
CB2007660,2024-06-16,McKesson,CUST1028,IDN,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3907,0.30716,0.24177,255.48,VALID,0
CB2003609,2025-03-15,CardinalHealth,CUST1027,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3757,1.60408,1.22038,1441.56,VALID,0
CB2007780,2024-11-15,Cencora,CUST1035,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,13151,0.22114,0.16566,729.62,QTY_OUTLIER,1
CB2003307,2025-01-05,Cencora,CUST1010,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1980,1.00093,0.81856,361.09,VALID,0
CB2010405,2024-06-20,McKesson,CUST1014,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,798,43.29511,28.64837,11688.1,VALID,0
CB2011888,2025-03-12,CardinalHealth,CUST1035,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,1052,1.60408,1.20162,423.39,VALID,0
CB2011771,2024-09-30,Cencora,CUST1014,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,832,0.08208,0.06314,15.76,VALID,0
CB2008846,2024-08-12,CardinalHealth,CUST1054,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,1812,0.66792,0.48237,336.22,VALID,0
CB2006529,2024-06-02,McKesson,CUST1056,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2568,0.08208,0.06218,51.1,VALID,0
CB2006613,2024-11-09,CardinalHealth,CUST1008,SPECIALTY,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4772,0.81871,0.59602,1062.68,VALID,0
CB2010495,2025-02-25,Cencora,CUST1046,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4860,1.00093,0.49856,2441.52,VALID,0
CB2007649,2025-01-12,CardinalHealth,CUST1004,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,4793,6.69193,4.55051,10263.83,VALID,0
CB2005426,2025-02-18,Cencora,CUST1055,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4962,0.81871,0.60756,1047.73,VALID,0
CB2001861,2024-12-28,CardinalHealth,CUST1002,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2574,0.22114,0.1186,263.94,VALID,0
CB2005026,2025-04-13,Cencora,CUST1046,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4998,43.29511,19.80318,117412.67,VALID,0
CB2004027,2024-11-14,CardinalHealth,CUST1002,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2512,1.00093,0.5368,1165.89,VALID,0
CB2007141,2024-08-03,CardinalHealth,CUST1040,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,4466,1740.91629,1202.1027,2406341.49,VALID,0
CB2011440,2024-11-09,Cencora,CUST1038,IDN,50268004911,ABACAVIR 300 MG TABLET,G,EA,2236,0.66792,0.5308,306.6,VALID,0
CB2006987,2025-05-22,McKesson,CUST1004,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2216,1.60408,1.26017,762.1,VALID,0
CB2005618,2024-06-03,Cencora,CUST1037,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,3987,0.66792,0.50401,653.51,VALID,0
CB2002659,2025-04-02,McKesson,CUST1012,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,1824,0.66792,0.38786,510.83,VALID,0
CB2011643,2024-06-04,Cencora,CUST1007,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2579,1.00093,0.76201,616.17,VALID,0
CB2001241,2024-11-04,Cencora,CUST1016,IDN,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4059,0.30716,0.24284,261.07,VALID,0
CB2002218,2024-11-16,McKesson,CUST1015,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4566,0.30716,0.16307,657.91,VALID,0
CB2008071,2024-11-05,McKesson,CUST1052,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,2679,0.72723,0.41663,832.1,VALID,0
CB9900134,2024-12-09,McKesson,CUST1016,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,4351,0.72723,0.57495,662.57,DUPLICATE,1
CB2005817,2025-02-23,McKesson,CUST1013,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,1478,0.81871,0.59348,332.89,VALID,0
CB2007869,2025-02-12,Cencora,CUST1049,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3138,0.08208,0.05123,96.82,PRICE_MISMATCH,1
CB2004492,2024-06-01,McKesson,CUST1014,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,3053,0.22114,0.1701,155.83,VALID,0
CB9900202,2024-12-10,McKesson,CUST1037,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2727,43.29511,28.4319,40531.97,DUPLICATE,1
CB2011487,2025-02-17,CardinalHealth,CUST1021,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2784,43.29511,28.79125,40378.75,VALID,0
CB2006683,2024-10-11,Cencora,CUST1004,IDN,50268004911,ABACAVIR 300 MG TABLET,G,EA,4090,0.66792,0.52472,585.69,VALID,0
CB2003594,2024-07-06,CardinalHealth,CUST1047,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,567,0.81871,0.43965,214.93,VALID,0
CB2008022,2025-05-24,McKesson,CUST1000,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,4713,0.33373,0.25951,349.8,VALID,0
CB2009432,2024-11-12,Cencora,CUST1046,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,304,0.33373,0.16623,50.92,VALID,0
CB2001535,2024-11-29,Cencora,CUST1009,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,4086,6.69193,4.59736,8558.41,VALID,0
CB2009017,2024-06-26,Cencora,CUST1029,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,350,0.81871,0.6476,59.89,VALID,0
CB2008251,2024-11-12,McKesson,CUST1002,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2404,1.00093,0.5368,1115.77,VALID,0
CB2004022,2025-04-06,CardinalHealth,CUST1034,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,81,0.22114,0.12744,7.59,VALID,0
CB2000290,2025-05-14,Cencora,CUST1019,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2932,1.60408,1.15173,1326.29,VALID,0
CB2004629,2024-10-22,Cencora,CUST1022,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,1050,0.72723,0.56651,168.76,VALID,0
CB2000990,2025-02-05,McKesson,CUST1001,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,2650,6.69193,4.22395,6540.15,VALID,0
CB2005474,2024-08-18,Cencora,CUST1047,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,20145,0.81871,0.43965,7636.16,QTY_OUTLIER,1
CB2002360,2024-07-29,McKesson,CUST1010,IDN,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1607,0.30716,0.2512,89.93,VALID,0
CB2009675,2024-06-20,McKesson,CUST1055,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1080,1.00093,0.74279,278.79,VALID,0
CB2002665,2024-12-23,Cencora,CUST1042,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,3311,43.29511,16.61233,88346.68,VALID,0
CB2002287,2025-01-17,CardinalHealth,CUST1003,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,3013,0.22114,0.17379,142.67,VALID,0
CB2004746,2024-12-11,McKesson,CUST1035,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,1017,0.81871,0.6133,208.9,VALID,0
CB2009226,2025-03-21,CardinalHealth,CUST1038,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,2027,6.69193,4.66628,4105.99,VALID,0
CB2001559,2025-04-03,CardinalHealth,CUST1000,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1191,1.00093,0.77832,265.13,VALID,0
CB2003379,2024-06-17,McKesson,CUST1031,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,4544,12.61133,8.83045,17180.32,VALID,0
CB2002970,2024-10-22,CardinalHealth,CUST1034,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2247,1.60408,0.92443,1527.17,VALID,0
CB2004583,2024-10-20,McKesson,CUST1001,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,2922,0.33373,0.25457,231.31,VALID,0
CB2006669,2025-01-20,Cencora,CUST1050,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,2866,0.66792,0.36629,864.47,VALID,0
